interval_id,source,window_index,channel_index,channel,start_sample_in_window,stop_sample_in_window_exclusive,start_seconds_in_window,end_seconds_in_window,start_seconds_in_recording,end_seconds_in_recording,duration_seconds,mean_probability,max_probability
manual_ground_truth_w0131_c22_i000,manual_ground_truth,131,22,FC6,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c23_i000,manual_ground_truth,131,23,FT7,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c24_i000,manual_ground_truth,131,24,FT8,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c25_i000,manual_ground_truth,131,25,Cz,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c26_i000,manual_ground_truth,131,26,C1,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c27_i000,manual_ground_truth,131,27,C2,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c28_i000,manual_ground_truth,131,28,C3,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c29_i000,manual_ground_truth,131,29,C4,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c30_i000,manual_ground_truth,131,30,C5,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c31_i000,manual_ground_truth,131,31,C6,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c32_i000,manual_ground_truth,131,32,T7,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c33_i000,manual_ground_truth,131,33,T8,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c34_i000,manual_ground_truth,131,34,CP1,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c35_i000,manual_ground_truth,131,35,CP2,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c36_i000,manual_ground_truth,131,36,CP3,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c37_i000,manual_ground_truth,131,37,CP4,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c38_i000,manual_ground_truth,131,38,CP5,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c39_i000,manual_ground_truth,131,39,CP6,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c40_i000,manual_ground_truth,131,40,TP7,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c41_i000,manual_ground_truth,131,41,TP8,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c42_i000,manual_ground_truth,131,42,Pz,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c43_i000,manual_ground_truth,131,43,P3,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c44_i000,manual_ground_truth,131,44,P4,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c45_i000,manual_ground_truth,131,45,P5,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c46_i000,manual_ground_truth,131,46,P6,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c47_i000,manual_ground_truth,131,47,P7,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c48_i000,manual_ground_truth,131,48,P8,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c49_i000,manual_ground_truth,131,49,POz,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c50_i000,manual_ground_truth,131,50,PO3,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c51_i000,manual_ground_truth,131,51,PO4,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c52_i000,manual_ground_truth,131,52,PO5,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c53_i000,manual_ground_truth,131,53,PO6,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c54_i000,manual_ground_truth,131,54,PO7,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c55_i000,manual_ground_truth,131,55,PO8,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c56_i000,manual_ground_truth,131,56,Oz,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c57_i000,manual_ground_truth,131,57,O1,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0131_c58_i000,manual_ground_truth,131,58,O2,368,2500,1.472,10.0,656.472,665.0,8.528,,
manual_ground_truth_w0132_c00_i000,manual_ground_truth,132,0,Fpz,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c01_i000,manual_ground_truth,132,1,Fp1,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c02_i000,manual_ground_truth,132,2,Fp2,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c03_i000,manual_ground_truth,132,3,AF3,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c04_i000,manual_ground_truth,132,4,AF4,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c05_i000,manual_ground_truth,132,5,AF7,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c06_i000,manual_ground_truth,132,6,AF8,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c07_i000,manual_ground_truth,132,7,Fz,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c08_i000,manual_ground_truth,132,8,F1,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c09_i000,manual_ground_truth,132,9,F2,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c10_i000,manual_ground_truth,132,10,F3,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c11_i000,manual_ground_truth,132,11,F4,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c12_i000,manual_ground_truth,132,12,F5,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c13_i000,manual_ground_truth,132,13,F6,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c14_i000,manual_ground_truth,132,14,F7,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c15_i000,manual_ground_truth,132,15,F8,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c16_i000,manual_ground_truth,132,16,FCz,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c17_i000,manual_ground_truth,132,17,FC1,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c18_i000,manual_ground_truth,132,18,FC2,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c19_i000,manual_ground_truth,132,19,FC3,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c20_i000,manual_ground_truth,132,20,FC4,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c21_i000,manual_ground_truth,132,21,FC5,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c22_i000,manual_ground_truth,132,22,FC6,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c23_i000,manual_ground_truth,132,23,FT7,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c24_i000,manual_ground_truth,132,24,FT8,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c25_i000,manual_ground_truth,132,25,Cz,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c26_i000,manual_ground_truth,132,26,C1,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c27_i000,manual_ground_truth,132,27,C2,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c28_i000,manual_ground_truth,132,28,C3,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c29_i000,manual_ground_truth,132,29,C4,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c30_i000,manual_ground_truth,132,30,C5,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c31_i000,manual_ground_truth,132,31,C6,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c32_i000,manual_ground_truth,132,32,T7,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c33_i000,manual_ground_truth,132,33,T8,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c34_i000,manual_ground_truth,132,34,CP1,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c35_i000,manual_ground_truth,132,35,CP2,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c36_i000,manual_ground_truth,132,36,CP3,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c37_i000,manual_ground_truth,132,37,CP4,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c38_i000,manual_ground_truth,132,38,CP5,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c39_i000,manual_ground_truth,132,39,CP6,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c40_i000,manual_ground_truth,132,40,TP7,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c41_i000,manual_ground_truth,132,41,TP8,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c42_i000,manual_ground_truth,132,42,Pz,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c43_i000,manual_ground_truth,132,43,P3,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c44_i000,manual_ground_truth,132,44,P4,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c45_i000,manual_ground_truth,132,45,P5,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c46_i000,manual_ground_truth,132,46,P6,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c47_i000,manual_ground_truth,132,47,P7,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c48_i000,manual_ground_truth,132,48,P8,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c49_i000,manual_ground_truth,132,49,POz,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c50_i000,manual_ground_truth,132,50,PO3,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c51_i000,manual_ground_truth,132,51,PO4,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c52_i000,manual_ground_truth,132,52,PO5,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c53_i000,manual_ground_truth,132,53,PO6,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c54_i000,manual_ground_truth,132,54,PO7,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c55_i000,manual_ground_truth,132,55,PO8,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c56_i000,manual_ground_truth,132,56,Oz,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c57_i000,manual_ground_truth,132,57,O1,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0132_c58_i000,manual_ground_truth,132,58,O2,0,1772,0.0,7.088,660.0,667.088,7.088,,
manual_ground_truth_w0133_c00_i000,manual_ground_truth,133,0,Fpz,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c01_i000,manual_ground_truth,133,1,Fp1,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c02_i000,manual_ground_truth,133,2,Fp2,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c03_i000,manual_ground_truth,133,3,AF3,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c04_i000,manual_ground_truth,133,4,AF4,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c05_i000,manual_ground_truth,133,5,AF7,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c06_i000,manual_ground_truth,133,6,AF8,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c07_i000,manual_ground_truth,133,7,Fz,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c08_i000,manual_ground_truth,133,8,F1,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c09_i000,manual_ground_truth,133,9,F2,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c10_i000,manual_ground_truth,133,10,F3,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c11_i000,manual_ground_truth,133,11,F4,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c12_i000,manual_ground_truth,133,12,F5,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c13_i000,manual_ground_truth,133,13,F6,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c14_i000,manual_ground_truth,133,14,F7,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c15_i000,manual_ground_truth,133,15,F8,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c16_i000,manual_ground_truth,133,16,FCz,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c17_i000,manual_ground_truth,133,17,FC1,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c18_i000,manual_ground_truth,133,18,FC2,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c19_i000,manual_ground_truth,133,19,FC3,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c20_i000,manual_ground_truth,133,20,FC4,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c21_i000,manual_ground_truth,133,21,FC5,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c22_i000,manual_ground_truth,133,22,FC6,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c23_i000,manual_ground_truth,133,23,FT7,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c24_i000,manual_ground_truth,133,24,FT8,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c25_i000,manual_ground_truth,133,25,Cz,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c26_i000,manual_ground_truth,133,26,C1,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c27_i000,manual_ground_truth,133,27,C2,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c28_i000,manual_ground_truth,133,28,C3,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c29_i000,manual_ground_truth,133,29,C4,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c30_i000,manual_ground_truth,133,30,C5,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c31_i000,manual_ground_truth,133,31,C6,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c32_i000,manual_ground_truth,133,32,T7,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c33_i000,manual_ground_truth,133,33,T8,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c34_i000,manual_ground_truth,133,34,CP1,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c35_i000,manual_ground_truth,133,35,CP2,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c36_i000,manual_ground_truth,133,36,CP3,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c37_i000,manual_ground_truth,133,37,CP4,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c38_i000,manual_ground_truth,133,38,CP5,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c39_i000,manual_ground_truth,133,39,CP6,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c40_i000,manual_ground_truth,133,40,TP7,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c41_i000,manual_ground_truth,133,41,TP8,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c42_i000,manual_ground_truth,133,42,Pz,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c43_i000,manual_ground_truth,133,43,P3,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c44_i000,manual_ground_truth,133,44,P4,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c45_i000,manual_ground_truth,133,45,P5,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c46_i000,manual_ground_truth,133,46,P6,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c47_i000,manual_ground_truth,133,47,P7,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c48_i000,manual_ground_truth,133,48,P8,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c49_i000,manual_ground_truth,133,49,POz,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c50_i000,manual_ground_truth,133,50,PO3,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c51_i000,manual_ground_truth,133,51,PO4,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c52_i000,manual_ground_truth,133,52,PO5,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c53_i000,manual_ground_truth,133,53,PO6,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c54_i000,manual_ground_truth,133,54,PO7,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c55_i000,manual_ground_truth,133,55,PO8,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c56_i000,manual_ground_truth,133,56,Oz,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c57_i000,manual_ground_truth,133,57,O1,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0133_c58_i000,manual_ground_truth,133,58,O2,0,522,0.0,2.088,665.0,667.088,2.088,,
manual_ground_truth_w0137_c00_i000,manual_ground_truth,137,0,Fpz,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c01_i000,manual_ground_truth,137,1,Fp1,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c02_i000,manual_ground_truth,137,2,Fp2,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c03_i000,manual_ground_truth,137,3,AF3,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c04_i000,manual_ground_truth,137,4,AF4,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c05_i000,manual_ground_truth,137,5,AF7,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c06_i000,manual_ground_truth,137,6,AF8,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c07_i000,manual_ground_truth,137,7,Fz,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c08_i000,manual_ground_truth,137,8,F1,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c09_i000,manual_ground_truth,137,9,F2,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c10_i000,manual_ground_truth,137,10,F3,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c11_i000,manual_ground_truth,137,11,F4,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c12_i000,manual_ground_truth,137,12,F5,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c13_i000,manual_ground_truth,137,13,F6,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c14_i000,manual_ground_truth,137,14,F7,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c15_i000,manual_ground_truth,137,15,F8,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c16_i000,manual_ground_truth,137,16,FCz,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c17_i000,manual_ground_truth,137,17,FC1,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c18_i000,manual_ground_truth,137,18,FC2,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c19_i000,manual_ground_truth,137,19,FC3,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c20_i000,manual_ground_truth,137,20,FC4,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c21_i000,manual_ground_truth,137,21,FC5,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c22_i000,manual_ground_truth,137,22,FC6,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c23_i000,manual_ground_truth,137,23,FT7,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c24_i000,manual_ground_truth,137,24,FT8,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c25_i000,manual_ground_truth,137,25,Cz,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c26_i000,manual_ground_truth,137,26,C1,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c27_i000,manual_ground_truth,137,27,C2,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c28_i000,manual_ground_truth,137,28,C3,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c29_i000,manual_ground_truth,137,29,C4,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c30_i000,manual_ground_truth,137,30,C5,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c31_i000,manual_ground_truth,137,31,C6,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c32_i000,manual_ground_truth,137,32,T7,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c33_i000,manual_ground_truth,137,33,T8,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c34_i000,manual_ground_truth,137,34,CP1,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c35_i000,manual_ground_truth,137,35,CP2,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c36_i000,manual_ground_truth,137,36,CP3,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c37_i000,manual_ground_truth,137,37,CP4,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c38_i000,manual_ground_truth,137,38,CP5,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c39_i000,manual_ground_truth,137,39,CP6,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c40_i000,manual_ground_truth,137,40,TP7,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c41_i000,manual_ground_truth,137,41,TP8,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c42_i000,manual_ground_truth,137,42,Pz,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c43_i000,manual_ground_truth,137,43,P3,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c44_i000,manual_ground_truth,137,44,P4,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c45_i000,manual_ground_truth,137,45,P5,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c46_i000,manual_ground_truth,137,46,P6,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c47_i000,manual_ground_truth,137,47,P7,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c48_i000,manual_ground_truth,137,48,P8,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c49_i000,manual_ground_truth,137,49,POz,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c50_i000,manual_ground_truth,137,50,PO3,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c51_i000,manual_ground_truth,137,51,PO4,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c52_i000,manual_ground_truth,137,52,PO5,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c53_i000,manual_ground_truth,137,53,PO6,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c54_i000,manual_ground_truth,137,54,PO7,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c55_i000,manual_ground_truth,137,55,PO8,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c56_i000,manual_ground_truth,137,56,Oz,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c57_i000,manual_ground_truth,137,57,O1,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0137_c58_i000,manual_ground_truth,137,58,O2,1308,2500,5.232,10.0,690.232,695.0,4.768,,
manual_ground_truth_w0138_c00_i000,manual_ground_truth,138,0,Fpz,58,2471,0.232,9.884,690.232,699.884,9.652000000000001,,
manual_ground_truth_w0138_c01_i000,manual_ground_truth,138,1,Fp1,58,2471,0.232,9.884,690.232,699.884,9.652000000000001,,
manual_ground_truth_w0138_c02_i000,manual_ground_truth,138,2,Fp2,58,2471,0.232,9.884,690.232,699.884,9.652000000000001,,
manual_ground_truth_w0138_c03_i000,manual_ground_truth,138,3,AF3,58,2471,0.232,9.884,690.232,699.884,9.652000000000001,,
manual_ground_truth_w0138_c04_i000,manual_ground_truth,138,4,AF4,58,2471,0.232,9.884,690.232,699.884,9.652000000000001,,
manual_ground_truth_w0138_c05_i000,manual_ground_truth,138,5,AF7,58,2471,0.232,9.884,690.232,699.884,9.652000000000001,,
manual_ground_truth_w0138_c06_i000,manual_ground_truth,138,6,AF8,58,2471,0.232,9.884,690.232,699.884,9.652000000000001,,
